Epoch,EMD,CD,Top1acc,Top5acc,Clsave
1,0.010512006238592093,0.007857302067368621,0.34643434858133765,0.6576174863612633,0.2738197674418605
2,0.00728562009530236,0.007385742671862997,0.42058345782336576,0.7066450398204006,0.3542674418604651
3,0.006920581241373462,0.00696400400119448,0.4639384007470824,0.7463532985464294,0.39905232558139536
4,0.008004120974378153,0.00680687107766668,0.4951377509515038,0.769043738635278,0.4155813953488372
5,0.006825378997194947,0.0068592393836665036,0.49351700426741973,0.7929497344760493,0.4151220930232558
6,0.006503555091154395,0.006789480312492209,0.5105348339657536,0.7832252608319349,0.4468313953488371
7,0.006273060613735156,0.0066173071455624365,0.5194489335825416,0.7982171597125272,0.46237790697674425
8,0.0064785556792460305,0.006674851389658271,0.5494327250644685,0.8249594567757178,0.48840116279069773
9,0.0067104037211398885,0.006781744822445843,0.493517006845538,0.7848460048292213,0.4227034883720931
10,0.006470445783413721,0.006511003639774792,0.5534845905520348,0.8184764765843,0.5019069767441862
11,0.005809845294652864,0.006558920256793499,0.5360615744679635,0.8342787474152334,0.48602325581395345
12,0.006141792004457628,0.006548272897348259,0.5393030666285821,0.8241490853808494,0.48733139534883724
13,0.006390996898214023,0.00641280518035696,0.5607779430681341,0.829416507320717,0.5154941860465116
14,0.00610575189512938,0.006337705228214312,0.5551053348512085,0.8367098617447447,0.5077441860465116
15,0.005786141601739207,0.006471722405591998,0.5441653021827123,0.8472447066629725,0.49570348837209305
16,0.006132626849593538,0.006364354995465038,0.5668557421145795,0.8419772844453685,0.5172383720930233
17,0.005880204250452796,0.006519389390531514,0.536061574981172,0.81969203153924,0.48819186046511626
18,0.0060916640560584835,0.0063526109143188505,0.5445704868235407,0.8286061325567855,0.4865581395348838
19,0.0057077908022987725,0.006405823520676355,0.5316045247622112,0.8245542695929977,0.48779069767441874
20,0.006023384052131212,0.006361128442516231,0.552674216319425,0.84562396324531,0.5081976744186048
21,0.005717285419579106,0.006515803850359387,0.5384926922148399,0.8233387109671072,0.48991279069767446
22,0.005652761980514936,0.0063440594963277835,0.5692868592939075,0.8415720990498217,0.5192790697674419
23,0.0057039608369873025,0.006302077026868408,0.5648298075655098,0.8387357940115457,0.5049476744186047
24,0.005814980296888436,0.006232121554814806,0.5696920460177588,0.8354943042056487,0.5217790697674418
25,0.005821371206430474,0.006294646563779826,0.5547001497333981,0.8209075913485291,0.5034476744186046
26,0.005807864696088463,0.006325719266603089,0.5688816717489226,0.8407617245394755,0.5093081395348837
27,0.005740636705674909,0.00616373751557084,0.570907604341762,0.8630469745233341,0.5146104651162791
28,0.005569367636597216,0.006367545160982344,0.5680713005351866,0.8525121312956756,0.5158953488372093
29,0.005795762427339349,0.006110858873022024,0.5773905881497906,0.8598054871083851,0.5239011627906976
30,0.005545897842055619,0.00616362119902565,0.5733387196131619,0.8577795546966781,0.5160697674418605
31,0.00611417360058186,0.006114706340612787,0.5850891274561565,0.8634521677679529,0.5356860465116279
32,0.00567399137512301,0.00622522806974523,0.5863046840895904,0.8545380624756821,0.5372732558139535
33,0.005733757717252681,0.006130871979162247,0.5952187864595913,0.8577795523057301,0.5523023255813954
34,0.0057267662081303015,0.006101909422814244,0.5786061430383154,0.8585899272990961,0.5291918604651162
35,0.005602487932062811,0.0061017976029578485,0.5964343474764299,0.8695299577336257,0.5458023255813954
36,0.00566931970116466,0.006062053482640873,0.5944084112609418,0.8691247735456284,0.5524418604651162
37,0.005676851777190512,0.006071821913461794,0.58833061619941,0.8525121306677499,0.554482558139535
38,0.005556880392962032,0.006104396773746821,0.5911669223003295,0.8553484368894243,0.5359476744186047
39,0.005568452094766227,0.006174606478048695,0.5757698408377808,0.8533225022075241,0.5277325581395349
40,0.0053012559021061115,0.006026704673363705,0.5931928557143026,0.8691247705750565,0.5490988372093023
41,0.0057297667930598815,0.006059484053026847,0.6004862097398389,0.8642625355160217,0.5563081395348837
42,0.005351782574158425,0.006068973468070981,0.5854943110041526,0.8715558949755309,0.5296802325581396
43,0.005434302058108527,0.006042020992761609,0.5846839408772112,0.864667722264024,0.5492267441860464
44,0.00548071875189892,0.006041108983371294,0.6170988504079018,0.8752025695973509,0.5728779069767442
45,0.005523402657773759,0.006023469630327791,0.5818476346555367,0.8735818207698665,0.5277558139534884
46,0.0054448818214087175,0.006120631076169737,0.585899501386879,0.8687195863387573,0.543267441860465
47,0.0056103761260858686,0.006059480544104419,0.589140991072021,0.8752025671822519,0.5452616279069767
48,0.005311112592203749,0.006041208597257583,0.6081847508514913,0.8723662653077556,0.5659651162790698
49,0.005390264155023327,0.006076585454395925,0.5842787536099625,0.871150707189036,0.5283139534883721
50,0.00531775699552111,0.006030072547457736,0.59319285199505,0.8824959230191124,0.5405465116279069
51,0.005110361681536141,0.005973353426941115,0.5911669213705163,0.8731766402045177,0.5495988372093024
52,0.005476216602167397,0.005946558975435869,0.6122366136824485,0.8857374146121827,0.5647906976744187
53,0.005301212699086678,0.00603943769678925,0.5786061416496334,0.8670988417376961,0.5406046511627907
54,0.005309057605424614,0.0059953925547876746,0.5980550924397559,0.8711507053535607,0.5510058139534884
55,0.005372222898659682,0.0059764427368087,0.5948136010640445,0.8780388729209065,0.5501744186046512
56,0.0054711120090249815,0.0059516446316859335,0.5980550896986184,0.8666936545791271,0.5556802325581396
57,0.005227339421069682,0.005952297907435533,0.6130469871905286,0.8788492443157749,0.5691279069767441
58,0.005230505174646775,0.0059200698754402125,0.601701767943087,0.8845218561553492,0.5510813953488372
59,0.005221440193403249,0.0059771614403209905,0.5919772970159591,0.8764181281990905,0.5394709302325582
60,0.005235005908579838,0.005868267089203753,0.61628847880775,0.8893840904174013,0.568156976744186
61,0.005238906809627407,0.005888353078390913,0.6122366162786801,0.8812803637894471,0.5699651162790698
62,0.005416309714994647,0.005964288130553082,0.5968395326063157,0.8739870090635321,0.5538546511627908
63,0.005133591352425741,0.005991454617204991,0.5911669212739123,0.8824959260138352,0.5406627906976744
64,0.0053275197960737375,0.005906876331816117,0.6077795634936765,0.8784440601277776,0.5573837209302326
65,0.005153034289245202,0.005918505065368883,0.606564003980237,0.893841143655236,0.5575465116279069
66,0.005256098158883326,0.005892107112690656,0.6118314264755774,0.8877633458163402,0.568889534883721
67,0.005015357439829545,0.005873105648641634,0.6045380728968345,0.8922203996821007,0.5566627906976744
68,0.0052257908785696885,0.005823471287096088,0.6235818331351736,0.8982981928115532,0.575
69,0.005203359191202455,0.005905884769604061,0.6025121393379554,0.8926255833870781,0.5615058139534884
70,0.005069056198922823,0.005857740622954537,0.6150729167644943,0.888978906229404,0.5750058139534884
71,0.005132152026312219,0.0058192251146667534,0.6150729167282678,0.8942463296545576,0.570796511627907
72,0.004976155767875789,0.005929014203373832,0.6000810246703304,0.8845218554308194,0.5512558139534883
73,0.005117410173018773,0.005867524246562912,0.6037277025887606,0.8865477872146007,0.5620930232558139
74,0.005170817644514068,0.005870032556957066,0.6114262418649378,0.8881685355832163,0.5684534883720931
75,0.005344677575384126,0.005837932689999691,0.6089951205799413,0.8869529726101475,0.5644244186046512
76,0.005152384463622413,0.005824151575904001,0.6260129510873333,0.8897892788559729,0.5873313953488373
77,0.00519089771886215,0.005806127530193389,0.622771460955398,0.8982981944779715,0.5770406976744187
78,0.005114315458658067,0.005805010230026462,0.6170988520380937,0.8978930054597762,0.5646627906976744
79,0.0051596668934581254,0.005797534569571114,0.6175040394260972,0.8962722602790912,0.5791162790697675
80,0.005163586689065201,0.005786145374065999,0.6219610880752436,0.8974878202091353,0.5888779069767441
81,0.0051002416552768815,0.005791986172999999,0.6183144084058666,0.892220393765108,0.5686220930232558
