Epoch,EMD,CD,Top1acc,Top5acc,Clsave
1,0.0031605675778906754,0.0033836555455557323,0.7471636748680999,0.9307131065686672,0.6830116279069768
2,0.00315561606972055,0.0031262304789076247,0.7897082425569406,0.9550242924902775,0.7303546511627907
3,0.0030038750711640326,0.003199004342384411,0.7994327157542617,0.9724473128007722,0.7531802325581396
4,0.003038232939110862,0.0031994405070865394,0.8213127809704992,0.9744732452124792,0.7754651162790698
5,0.0026869822535757915,0.0030616869411497103,0.825769828774361,0.9797406710527318,0.7898313953488373
6,0.0025215208074172036,0.003010043916715817,0.8318476248019325,0.9821717900675352,0.7900348837209302
7,0.002638381242639188,0.002982894807696493,0.8383306048967464,0.9833873492730495,0.790906976744186
8,0.0024439502810833583,0.0029699269192989424,0.8399513532412111,0.9797406704489571,0.8064069767441862
9,0.0025487196610563183,0.0028962947009601677,0.8326579962209519,0.9809562302582461,0.7977906976744186
10,0.002508113562891429,0.0030595987842352403,0.8415721014649207,0.9805510448626993,0.8051162790697675
11,0.002355564368013857,0.0029251859476319467,0.8367098646187126,0.9809562302582461,0.7960406976744185
12,0.0025418464922242695,0.0028548021918407295,0.8508913874191442,0.9813614162575677,0.817779069767442
13,0.0024109035095369272,0.002836643671146547,0.8508913862115947,0.9837925370836953,0.8121918604651164
14,0.002326352360677162,0.002870245876656187,0.8423824710243139,0.9837925370836953,0.802063953488372
15,0.0023930476745590568,0.0028805995096612457,0.8456239620619114,0.9801458576558282,0.808360465116279
16,0.0022659034108404408,0.002915900986114837,0.8569691815146364,0.9821717912750847,0.8260232558139535
17,0.0023625394872700176,0.00284315505761164,0.8602106737114815,0.9846029102898881,0.8219825581395348
18,0.0022868563954934777,0.0028214368668168484,0.8492706408618528,0.9821717906713099,0.8173662790697673
19,0.00233501569612535,0.0027903773012862665,0.8512965738773346,0.9829821632737279,0.8113604651162791
20,0.002249794077325725,0.0027700657909265672,0.8573743693252823,0.9866288420978203,0.8217790697674419
21,0.0023208699563066616,0.0027741824765924856,0.857374365219614,0.9854132822885312,0.8261511627906977
22,0.002325345890248439,0.002831446286761249,0.8589951158584227,0.9829821632737279,0.821313953488372
23,0.00228203752788367,0.0028217596688655893,0.8525121312956756,0.9821717894637604,0.8175348837209302
24,0.0022087621507281907,0.002815702208082634,0.8537276917087394,0.9821717906713099,0.818813953488372
25,0.0022192217804717293,0.0028151667375832497,0.8626417921225101,0.9841977224792422,0.8274011627906976
26,0.002417143872901421,0.0027737409661928512,0.8573743686973566,0.9837925364799206,0.8230639534883721
27,0.00225144576497677,0.0027896584731272674,0.8630469775180569,0.986628842701595,0.8247267441860465
28,0.0022211510622215393,0.00279843302048517,0.8638573489129253,0.9858184694954023,0.8352732558139536
29,0.002217153024934985,0.0027786935585541557,0.8731766383690425,0.9829821632737279,0.8353081395348838
30,0.002209464148053843,0.0027893772043024348,0.8630469811648566,0.9841977224792422,0.828313953488372
31,0.0023304408997052695,0.002749013105369728,0.8610210434399316,0.9817666040682136,0.8268604651162791
32,0.002151253588516453,0.0027871877425397285,0.8589951126946429,0.9841977236867917,0.8191046511627906
33,0.0022564742907016265,0.0027757340364835477,0.8646677252828978,0.9858184694954023,0.8357732558139535
34,0.002117807311335146,0.002831113515327675,0.8626417933300596,0.9858184688916276,0.8215639534883721
35,0.0021996553516899697,0.002810480364720629,0.861426229922273,0.9813614168613425,0.8218604651162792
36,0.002234308792259356,0.0028148575784694967,0.8634521629619057,0.9846029096861133,0.8295581395348837
37,0.002229509187269617,0.0027425263824900894,0.8658832825321819,0.9825769760668568,0.8302732558139534
38,0.0022033602916494465,0.002760813112906886,0.8589951163172915,0.9846029090823385,0.8221511627906978
39,0.0021004644469499135,0.002761357699078743,0.8691247711305293,0.9862236554947239,0.8393081395348837
40,0.0021881993655397587,0.0027219350614368617,0.8658832825321819,0.9870340287009166,0.8296395348837209
41,0.0021505745685179577,0.002754675059795681,0.8658832820733131,0.9870340293046914,0.8346046511627907
42,0.0021878663553959793,0.0027509057503946202,0.8662884692801842,0.9850080962892096,0.8426860465116277
43,0.0021800103907783828,0.0027634462252296883,0.8695299577577768,0.9837925358761458,0.8371453488372094
44,0.0021344197401306545,0.0027641567608548533,0.8642625385348955,0.9854132822885312,0.8255639534883722
45,0.002056274202069023,0.002789304427087608,0.8602106756677117,0.9837925364799206,0.8240174418604649
46,0.0021934471542316707,0.0027168470721767105,0.8577795554453589,0.9841977242905665,0.820232558139535
47,0.0021181662632810947,0.0027636470169656807,0.8618314189163174,0.9841977236867917,0.8174360465116279
48,0.002092921772426126,0.0027289614739893662,0.8638573483333015,0.9858184700991771,0.8234767441860467
49,0.0021139088197319644,0.0027105312963778324,0.8670988423414709,0.9837925364799206,0.8295639534883721
50,0.0020651371545167734,0.0027471072477937646,0.8650729105335387,0.9854132822885312,0.8313488372093023
51,0.002124607019747297,0.002735078774599565,0.867098837052404,0.9870340293046914,0.831470930232558
52,0.0020620265206547847,0.0027242296074300705,0.861831420148018,0.9862236567022735,0.8260988372093024
53,0.0020650719384183035,0.0027371922771286484,0.8679092132774705,0.985413282892306,0.8330116279069767
54,0.0020858555011488873,0.0027561809354922687,0.8626417916636413,0.9846029108936628,0.8263953488372092
55,0.002120504323910508,0.002672302614276608,0.8658832820733131,0.9850080962892096,0.835267441860465
56,0.0020409407860815824,0.002743037568047793,0.8581847406959997,0.9850080962892096,0.8211046511627907
57,0.0020896493330259214,0.0027339634452617227,0.8577795553246039,0.986628842701595,0.8236453488372094
58,0.0021084875004798776,0.002708472628993067,0.8642625343326231,0.9850080962892096,0.8286860465116279
59,0.002042853228766659,0.0027018844272301656,0.8719610755408795,0.9854132834960808,0.8403081395348838
60,0.00207484015639909,0.0027230715360304324,0.8638573513280244,0.9846029096861133,0.8318546511627906
61,0.002152897339935104,0.0027078813638048943,0.8711507023588378,0.9837925364799206,0.831389534883721
62,0.0020491021010328576,0.0027141806486090927,0.864262539887351,0.9841977230830169,0.830686046511628
63,0.0020180995590194607,0.0027491838431380916,0.8610210469176742,0.9850080962892096,0.829436046511628
64,0.0021164455966120868,0.0026889279216640825,0.8723662665153052,0.9862236573060482,0.8322209302325583
65,0.0020244955402714286,0.0027057692182786536,0.8675040289445674,0.9854132840998555,0.8291395348837209
66,0.0020175628114792736,0.0027078496729672857,0.8662884703428277,0.986628842701595,0.832360465116279
67,0.0020223217698830094,0.002695897297764366,0.8675040278819237,0.9858184700991771,0.8246453488372094
68,0.001987560631029985,0.002670578628007059,0.8679092179627628,0.9858184694954023,0.8332267441860466
69,0.0019884715621086833,0.002684997808602121,0.8666936581534737,0.9854132822885312,0.835436046511628
70,0.0020611215690903443,0.002666611207950145,0.8654780959290855,0.9870340287009166,0.8319825581395349
71,0.001983602707641143,0.00267227493094826,0.8735818261796884,0.986628842701595,0.8389302325581396
72,0.0020287555155598306,0.002671308940125987,0.8780388733797754,0.9874392159077878,0.8415116279069768
73,0.001992081926966255,0.0026744956484610082,0.867909212069921,0.9825769766706315,0.8353895348837209
74,0.0020065333381426905,0.0026683908454471768,0.8683143992767921,0.9862236560984987,0.835267441860465
75,0.00196578543788443,0.00268613102827033,0.8719610799122088,0.9829821632737279,0.8410581395348837
76,0.001991765025645645,0.002664001105880045,0.8691247736905344,0.986628842701595,0.830186046511628
