Epoch,EMD,CD,Top1acc,Top5acc,Clsave
1,0.00390230368286597,0.003659087075673119,0.8496758262573997,0.9744732452124792,0.8050116279069768
2,0.00396378784478087,0.00368098710484878,0.8521069458759778,0.975688805625543,0.8125930232558141
3,0.004001752407562853,0.0035497548947618766,0.856158807680518,0.9789302966389896,0.81375
4,0.0039058730330769763,0.003549498308337096,0.8472447072667473,0.9756888050217682,0.8083081395348838
5,0.003904876694308989,0.003452487381626711,0.8585899285066456,0.9785251100358933,0.8189186046511627
6,0.0038879287330377283,0.0033838087269528346,0.8650729111373134,0.9809562296544714,0.8253720930232558
7,0.003924706412215877,0.0032981336587155708,0.864262537327346,0.9801458564482787,0.8231162790697674
8,0.0038531995754726607,0.003241766749815357,0.8642625367235712,0.9813614162575677,0.8274127906976745
9,0.003819604300790363,0.003345441799893072,0.8618314190612233,0.9805510436551498,0.821203488372093
10,0.003852413772050329,0.0033126556916595108,0.8650729117410882,0.9805510436551498,0.8241627906976745
11,0.003920519543397758,0.003291615910564709,0.8650729093259891,0.9801458570520534,0.8268662790697675
12,0.003853843349850539,0.00319790240668814,0.8715558943717561,0.9813614162575677,0.832860465116279
13,0.003852555380118164,0.003193676671615303,0.8675040265294682,0.9817666028606641,0.8288255813953489
14,0.0038357223501673554,0.0032103947208573422,0.8707455199580139,0.9801458570520534,0.8301918604651164
15,0.0037955647108681274,0.0031467838321031644,0.868719584551584,0.9813614168613425,0.8279418604651163
16,0.003854526239776551,0.00317512927906155,0.8711507059573355,0.9801458570520534,0.8308546511627906
17,0.0037799774824331203,0.0031541479831429745,0.8699351449404968,0.9817666034644388,0.8259360465116279
18,0.003841874942258753,0.0031240731313109697,0.8747973829701036,0.9821717900675352,0.8347732558139536
19,0.003743920773926257,0.003121268770873848,0.873176637161493,0.9829821626699531,0.830186046511628
20,0.003811617094948135,0.0030575941359116273,0.8711507073097909,0.9813614168613425,0.8276453488372093
21,0.0037642141869950172,0.0030435587754567162,0.8727714517659461,0.9833873492730495,0.8316453488372094
22,0.0037188887445613592,0.0030072124632583423,0.8727714511863223,0.9846029096861133,0.8305988372093023
23,0.0038079208661472856,0.0030290460604421717,0.8788492454025695,0.9821717900675352,0.839889534883721
24,0.0037737718590469373,0.0030028344216671858,0.8707455181466895,0.9833873492730495,0.8315232558139535
25,0.0037333935574449676,0.0030734787831515676,0.8715558919566571,0.9829821632737279,0.8285639534883721
26,0.0037571288141977003,0.0030735692437361887,0.8747973817867051,0.9829821632737279,0.8307616279069767
27,0.003772795522547882,0.0030480941752856127,0.8739870097639109,0.9850080962892096,0.8312674418604651
28,0.0037065377468337313,0.003018199155728022,0.8735818213494903,0.9846029096861133,0.8352267441860464
29,0.0037470367487821015,0.002974601015636716,0.8760129415718431,0.9846029096861133,0.8348081395348836
30,0.003949115906531612,0.0031143268687895153,0.8731766347463938,0.9825769760668568,0.8310988372093023
31,0.0037586234952087954,0.003026859009299766,0.8772285003184885,0.9817666028606641,0.836720930232558
32,0.0037251613502663496,0.003011802098516262,0.8731766377652677,0.9825769766706315,0.8328488372093024
33,0.0038025827132955646,0.0029658399889189186,0.8756077561762963,0.9837925358761458,0.8371046511627908
34,0.003909971670840274,0.0029615656651481234,0.8764181299862638,0.9833873492730495,0.8351337209302325
35,0.00369937891008878,0.002981125038455833,0.877633686776679,0.9829821632737279,0.838639534883721
36,0.0037139048470616943,0.002944217072893875,0.8727714493749981,0.9833873492730495,0.8305988372093023
37,0.003773264657480247,0.0029556774722431043,0.8776336881291344,0.9833873492730495,0.8355581395348837
38,0.0036715326449749145,0.0029810820964889396,0.8780388727760006,0.9841977224792422,0.8352558139534884
39,0.003884106989705352,0.0029431346220651056,0.873176639576592,0.9821717894637604,0.8348081395348836
40,0.0036850916927285266,0.0029832635855659693,0.8747973823663288,0.9821717894637604,0.8331802325581394
41,0.0036635215257793063,0.0029168166337779377,0.8808751777901256,0.9841977224792422,0.8388023255813956
42,0.00370144043729236,0.002938918306050126,0.8796596173770617,0.9837925364799206,0.8361744186046511
43,0.0037288865135662783,0.002927895769420447,0.8784440587753222,0.9833873492730495,0.8361337209302325
44,0.0037184365098411687,0.0029103076014893522,0.8752025695973509,0.9833873492730495,0.836139534883721
45,0.003626480891435134,0.002931495098340692,0.8780388764228002,0.9825769766706315,0.835046511627907
46,0.003662202326166961,0.0029670751390207294,0.8756077537853482,0.9850080962892096,0.8374302325581395
47,0.00376768796845819,0.0029422625795834595,0.8768233147780358,0.9829821632737279,0.8369767441860464
48,0.0036429186478595843,0.002917900982529226,0.8788492447987948,0.9833873492730495,0.8396744186046512
49,0.0036812005588088676,0.0029453078444783734,0.879659619212537,0.9837925364799206,0.8384651162790696
