Epoch,EMD,CD,Top1acc,Top5acc,Clsave
1,0.009773846146547131,0.007509333961125877,0.3982982057776163,0.6965153819641379,0.3203023255813954
2,0.007594352023619594,0.007502433566395381,0.4213938287654031,0.7159643262576438,0.33588372093023255
3,0.007082173821864405,0.00722657868902039,0.38290112365997203,0.7090761568789737,0.31152325581395346
4,0.008184322551118605,0.006874176809996969,0.4813614144220924,0.7576985199312337,0.3948837209302326
5,0.007123245613066235,0.006731344692672443,0.4850080893156111,0.7763370945928936,0.40604651162790706
6,0.0068917415678651645,0.006847398078087905,0.5008103603156014,0.786871940597916,0.4254186046511628
7,0.006785990825543801,0.0065764406357299195,0.5105348326616002,0.7888978711379212,0.45829651162790697
8,0.006753829359594319,0.0066775923989938965,0.5324149006552016,0.8132090512995203,0.4679825581395349
9,0.006997446308495721,0.006901706752339096,0.5060777850086821,0.8123986799529538,0.42629069767441863
10,0.006718243514610963,0.006540213993778734,0.5676661110339714,0.8391409776440703,0.5120348837209303
11,0.0064410488356394,0.006652604586284871,0.5206644937540955,0.7974067846467081,0.4620813953488372
12,0.006303081091380481,0.006840578957714818,0.5020259192796058,0.7957860346358251,0.42861627906976746
13,0.0067459837571162765,0.006464070475876632,0.5575364536909172,0.8435980320653035,0.5031453488372092
14,0.006327357933376775,0.0064386819922036,0.510129646028315,0.8010534608021161,0.46215697674418604
15,0.0062421735122122545,0.006584853931057333,0.5129659526122544,0.8164505453801426,0.44577325581395344
16,0.00641333492416324,0.006357213543408146,0.5465964199054376,0.8346839298160574,0.4865348837209302
17,0.00601186595781885,0.006694006898224053,0.508914087607708,0.7941652897932541,0.4528662790697675
18,0.006078601048111615,0.006456798347033033,0.5259319139188654,0.8184764765843,0.47895348837209306
19,0.0061622146103117205,0.006501805314775368,0.5210696791496424,0.8091571877319577,0.47361627906976744
20,0.00641531612479476,0.00643893162898644,0.5486223530658254,0.8200972207385678,0.49523837209302324
21,0.0064088064057733676,0.006422928708483174,0.54294974168512,0.8419772850491433,0.4812732558139535
22,0.005877605164329512,0.0064158290765728015,0.5388978797839759,0.8265802061103731,0.485703488372093
23,0.006107947591579322,0.006293396827661329,0.5644246220129815,0.8476498938698437,0.516156976744186
24,0.006004717774839715,0.0062855843435784785,0.5684764857797897,0.8383306062008998,0.5188546511627907
25,0.006146735116613634,0.006207365053470688,0.5717179777290872,0.848865455466306,0.5205639534883721
26,0.0060901477923522695,0.006312713389181429,0.541734182207907,0.8423824710484649,0.49231976744186046
27,0.005840216344692791,0.006310090907106195,0.553889776225318,0.8314424364116628,0.49948837209302327
28,0.005845809835150387,0.006391906362930031,0.5364667624597418,0.8290113216232828,0.48294186046511633
29,0.006130309916581168,0.006212502388716346,0.5603727561631504,0.846029148085384,0.5150697674418605
30,0.005875298612271295,0.006248750248829825,0.5623986905673142,0.8468395249142253,0.5035290697674418
31,0.006367874077775262,0.006234062511022344,0.5777957732736388,0.8472447108652449,0.5251046511627907
32,0.005913639285912116,0.006353163122754506,0.5713127870203224,0.858995115109742,0.5195639534883721
33,0.005870793038283033,0.006246715572408654,0.5267422890329864,0.8233387128025824,0.46821511627906987
34,0.005739191965660965,0.006320166933077453,0.5437601149758412,0.8379254220612046,0.49065116279069765
35,0.005973443487715541,0.0061644644504695225,0.5769853999225402,0.8614262305260477,0.5292267441860465
36,0.005836999664704005,0.006212036586319557,0.5717179766422925,0.8541328765246625,0.5137209302325582
37,0.005762246583183908,0.006114722699905285,0.5429497424941782,0.8330631882338702,0.48744186046511634
38,0.005792157461095338,0.006148467508304601,0.578606145248131,0.857374367513958,0.5285581395348837
39,0.005864779521344286,0.006234234537590633,0.5542949622246396,0.8517017581136339,0.4986918604651162
40,0.005802728771937616,0.006253589739590281,0.5563208951133287,0.8622366048190351,0.5128313953488373
41,0.005852717609906738,0.006139010793030864,0.5551053340663014,0.8594003005294398,0.5100639534883721
42,0.005611815485124937,0.006181870568355527,0.5603727576484363,0.8573743693252823,0.5187325581395349
43,0.005687907182921966,0.00609342765175935,0.5992706484211129,0.8752025689694252,0.5612151162790697
44,0.005860472234398729,0.006109243790346264,0.5773905849799731,0.8622366043360152,0.5306104651162791
45,0.0058113834021067375,0.0061016033798681965,0.577795772790619,0.8642625379311207,0.5433779069767442
